"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","BROOKINGS","011","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","13,300","","15,700","","689,000","","51.8","","","","13,300","","15,700","","689,000","","51.8","","","","11,500","","13,200","","580,000","","50.4","","11,500","","13,200","","580,000","","50.4","","","","","","","","","","","","","","","","","","1,800","","2,500","","109,000","","60.6","","","","1,800","","2,500","","109,000","","60.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","DAVISON","035","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,900","","23,800","","892,000","","40.7","","","","21,900","","23,800","","892,000","","40.7","","","","2,400","","2,500","","38,000","","15.8","","2,400","","2,500","","38,000","","15.8","","","","","","","","","","","","","","","","","","19,500","","21,300","","854,000","","43.8","","","","19,500","","21,300","","854,000","","43.8",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","HANSON","061","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9,900","","10,300","","471,000","","47.6","","","","9,900","","10,300","","471,000","","47.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","KINGSBURY","077","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","33,800","","34,700","","1,622,000","","48","","","","33,800","","34,700","","1,622,000","","48","","","","18,800","","19,600","","887,000","","47.2","","18,800","","19,600","","887,000","","47.2","","","","","","","","","","","","","","","","","","15,000","","15,100","","735,000","","49","","","","15,000","","15,100","","735,000","","49",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","LAKE","079","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","1,400","","1,400","","76,000","","54.3","","1,400","","1,400","","76,000","","54.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MCCOOK","087","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,500","","2,500","","165,000","","66","","","","2,500","","2,500","","165,000","","66",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MINER","097","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","16,100","","16,300","","941,000","","58.4","","","","16,100","","16,300","","941,000","","58.4","","","","5,400","","5,600","","267,000","","49.4","","5,400","","5,600","","267,000","","49.4","","","","","","","","","","","","","","","","","","10,700","","10,700","","674,000","","63","","","","10,700","","10,700","","674,000","","63",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","MOODY","101","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","1,000","","1,100","","56,000","","56","","1,000","","1,100","","56,000","","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","EAST CENTRAL","60","SANBORN","111","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7,100","","7,100","","281,000","","39.6","","","","7,100","","7,100","","281,000","","39.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","BROWN","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","60,600","","65,200","","2,513,000","","41.5","","","","60,600","","65,200","","2,513,000","","41.5","","","","60,300","","64,700","","2,502,000","","41.5","","60,300","","64,700","","2,502,000","","41.5","","","","","","","","","","","","","","","","","","300","","500","","11,000","","36.7","","","","300","","500","","11,000","","36.7",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","CAMPBELL","021","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","15,300","","54,600","","140,000","","9.2","","15,300","","54,600","","140,000","","9.2","","","","","","","","","","","","","","","","","","1,700","","2,600","","54,000","","31.8","","","","1,700","","2,600","","54,000","","31.8",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","EDMUNDS","045","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","78,900","","97,500","","1,797,000","","22.8","","","","78,900","","97,500","","1,797,000","","22.8","","","","77,700","","95,000","","1,752,000","","22.5","","77,700","","95,000","","1,752,000","","22.5","","","","","","","","","","","","","","","","","","1,200","","2,500","","45,000","","37.5","","","","1,200","","2,500","","45,000","","37.5",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","FAULK","049","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","75,300","","88,500","","1,636,000","","21.7","","","","75,300","","88,500","","1,636,000","","21.7","","","","71,200","","82,800","","1,453,000","","20.4","","71,200","","82,800","","1,453,000","","20.4","","","","","","","","","","","","","","","","","","4,100","","5,700","","183,000","","44.6","","","","4,100","","5,700","","183,000","","44.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","MCPHERSON","089","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","41,200","","48,500","","1,175,000","","28.5","","41,200","","48,500","","1,175,000","","28.5","","","","","","","","","","","","","","","","","","2,700","","4,100","","155,000","","57.4","","","","2,700","","4,100","","155,000","","57.4",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","POTTER","107","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","110,300","","148,200","","2,814,000","","25.5","","","","110,300","","148,200","","2,814,000","","25.5","","","","63,100","","89,200","","1,218,000","","19.3","","63,100","","89,200","","1,218,000","","19.3","","","","","","","","","","","","","","","","","","47,200","","59,000","","1,596,000","","33.8","","","","47,200","","59,000","","1,596,000","","33.8",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","SPINK","115","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","108,300","","117,400","","4,419,000","","40.8","","","","108,300","","117,400","","4,419,000","","40.8","","","","99,300","","107,000","","3,934,000","","39.6","","99,300","","107,000","","3,934,000","","39.6","","","","","","","","","","","","","","","","","","9,000","","10,400","","485,000","","53.9","","","","9,000","","10,400","","485,000","","53.9",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTH CENTRAL","20","WALWORTH","129","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","53,700","","71,400","","1,000,000","","18.6","","","","53,700","","71,400","","1,000,000","","18.6","","","","48,900","","66,200","","839,000","","17.2","","48,900","","66,200","","839,000","","17.2","","","","","","","","","","","","","","","","","","4,800","","5,200","","161,000","","33.5","","","","4,800","","5,200","","161,000","","33.5",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CLARK","025","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","47,700","","49,200","","2,108,000","","44.2","","","","47,700","","49,200","","2,108,000","","44.2","","","","43,700","","45,200","","1,923,000","","44","","43,700","","45,200","","1,923,000","","44","","","","","","","","","","","","","","","","","","4,000","","4,000","","185,000","","46.3","","","","4,000","","4,000","","185,000","","46.3",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","CODINGTON","029","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","46,400","","47,900","","2,362,000","","50.9","","","","46,400","","47,900","","2,362,000","","50.9","","","","42,200","","43,700","","2,094,000","","49.6","","42,200","","43,700","","2,094,000","","49.6","","","","","","","","","","","","","","","","","","4,200","","4,200","","268,000","","63.8","","","","4,200","","4,200","","268,000","","63.8",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DAY","037","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","66,500","","69,400","","3,487,000","","52.4","","66,500","","69,400","","3,487,000","","52.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","DEUEL","039","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","20,300","","21,700","","1,089,000","","53.6","","","","20,300","","21,700","","1,089,000","","53.6","","","","17,200","","18,600","","876,000","","50.9","","17,200","","18,600","","876,000","","50.9","","","","","","","","","","","","","","","","","","3,100","","3,100","","213,000","","68.7","","","","3,100","","3,100","","213,000","","68.7",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","GRANT","051","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","43,000","","44,800","","2,252,000","","52.4","","","","43,000","","44,800","","2,252,000","","52.4","","","","40,000","","41,700","","2,059,000","","51.5","","40,000","","41,700","","2,059,000","","51.5","","","","","","","","","","","","","","","","","","3,000","","3,100","","193,000","","64.3","","","","3,000","","3,100","","193,000","","64.3",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","HAMLIN","057","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","21,800","","23,200","","1,164,000","","53.4","","","","21,800","","23,200","","1,164,000","","53.4","","","","18,100","","18,700","","914,000","","50.5","","18,100","","18,700","","914,000","","50.5","","","","","","","","","","","","","","","","","","3,700","","4,500","","250,000","","67.6","","","","3,700","","4,500","","250,000","","67.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","MARSHALL","091","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","14,000","","14,500","","583,000","","41.6","","14,000","","14,500","","583,000","","41.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHEAST","30","ROBERTS","109","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","56,300","","58,200","","2,650,000","","47.1","","56,300","","58,200","","2,650,000","","47.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","BUTTE","019","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","12,300","","13,600","","347,000","","28.2","","","","12,300","","13,600","","347,000","","28.2","","","","4,500","","5,500","","74,000","","16.4","","4,500","","5,500","","74,000","","16.4","","","","","","","","","","","","","","","","","","7,800","","8,100","","273,000","","35","","","","7,800","","8,100","","273,000","","35",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","CORSON","031","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","27,900","","103,500","","375,000","","13.4","","27,900","","103,500","","375,000","","13.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","DEWEY","041","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","9,400","","50,100","","196,000","","20.9","","","","9,400","","50,100","","196,000","","20.9","","","","3,400","","34,900","","34,000","","10","","3,400","","34,900","","34,000","","10","","","","","","","","","","","","","","","","","","6,000","","15,200","","162,000","","27","","","","6,000","","15,200","","162,000","","27",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","HARDING","063","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","19,300","","33,900","","241,000","","12.5","","","","19,300","","33,900","","241,000","","12.5","","","","15,900","","23,200","","182,000","","11.4","","15,900","","23,200","","182,000","","11.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","PERKINS","105","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","49,200","","75,500","","807,000","","16.4","","49,200","","75,500","","807,000","","16.4","","","","","","","","","","","","","","","","","","14,900","","22,200","","325,000","","21.8","","","","14,900","","22,200","","325,000","","21.8",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","NORTHWEST","10","ZIEBACH","137","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","32,300","","70,300","","640,000","","19.8","","","","32,300","","70,300","","640,000","","19.8","","","","3,100","","14,400","","43,000","","13.9","","3,100","","14,400","","43,000","","13.9","","","","","","","","","","","","","","","","","","29,200","","55,900","","597,000","","20.4","","","","29,200","","55,900","","597,000","","20.4",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","GREGORY","053","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","25,300","","26,900","","963,000","","38.1","","","","25,300","","26,900","","963,000","","38.1","","","","6,300","","6,600","","224,000","","35.6","","6,300","","6,600","","224,000","","35.6","","","","","","","","","","","","","","","","","","19,000","","20,300","","739,000","","38.9","","","","19,000","","20,300","","739,000","","38.9",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","JONES","075","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","38,700","","55,400","","1,116,000","","28.8","","","","38,700","","55,400","","1,116,000","","28.8","","","","9,100","","9,700","","151,000","","16.6","","9,100","","9,700","","151,000","","16.6","","","","","","","","","","","","","","","","","","29,600","","45,700","","965,000","","32.6","","","","29,600","","45,700","","965,000","","32.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","LYMAN","085","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","118,200","","126,400","","3,110,000","","26.3","","","","118,200","","126,400","","3,110,000","","26.3","","","","30,100","","32,200","","509,000","","16.9","","30,100","","32,200","","509,000","","16.9","","","","","","","","","","","","","","","","","","88,100","","94,200","","2,601,000","","29.5","","","","88,100","","94,200","","2,601,000","","29.5",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","MELLETTE","095","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","17,600","","23,100","","427,000","","24.3","","","","17,600","","23,100","","427,000","","24.3","","","","2,100","","4,500","","32,000","","15.2","","2,100","","4,500","","32,000","","15.2","","","","","","","","","","","","","","","","","","15,500","","18,600","","395,000","","25.5","","","","15,500","","18,600","","395,000","","25.5",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TODD","121","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","7,300","","8,100","","169,000","","23.2","","","","7,300","","8,100","","169,000","","23.2","","","","2,800","","3,000","","39,000","","13.9","","2,800","","3,000","","39,000","","13.9","","","","","","","","","","","","","","","","","","4,500","","5,100","","130,000","","28.9","","","","4,500","","5,100","","130,000","","28.9",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTH CENTRAL","80","TRIPP","123","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","84,900","","87,100","","2,941,000","","34.6","","","","84,900","","87,100","","2,941,000","","34.6","","","","23,600","","25,000","","673,000","","28.5","","23,600","","25,000","","673,000","","28.5","","","","","","","","","","","","","","","","","","61,300","","62,100","","2,268,000","","37","","","","61,300","","62,100","","2,268,000","","37",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","BON HOMME","009","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","19,300","","19,400","","1,050,000","","54.4","","","","19,300","","19,400","","1,050,000","","54.4","","","","2,200","","2,300","","89,000","","40.5","","2,200","","2,300","","89,000","","40.5","","","","","","","","","","","","","","","","","","17,100","","17,100","","961,000","","56.2","","","","17,100","","17,100","","961,000","","56.2",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CHARLES MIX","023","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","81,500","","83,300","","3,894,000","","47.8","","","","81,500","","83,300","","3,894,000","","47.8","","","","10,400","","11,100","","432,000","","41.5","","10,400","","11,100","","432,000","","41.5","","","","","","","","","","","","","","","","","","71,100","","72,200","","3,462,000","","48.7","","","","71,100","","72,200","","3,462,000","","48.7",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","CLAY","027","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2,800","","2,800","","196,000","","70","","","","2,800","","2,800","","196,000","","70",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","DOUGLAS","043","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","27,900","","29,500","","1,549,000","","55.5","","","","27,900","","29,500","","1,549,000","","55.5","","","","2,700","","2,800","","137,000","","50.7","","2,700","","2,800","","137,000","","50.7","","","","","","","","","","","","","","","","","","25,200","","26,700","","1,412,000","","56","","","","25,200","","26,700","","1,412,000","","56",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","HUTCHINSON","067","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","29,400","","29,500","","1,414,000","","48.1","","","","29,400","","29,500","","1,414,000","","48.1","","","","2,000","","2,100","","92,000","","46","","2,000","","2,100","","92,000","","46","","","","","","","","","","","","","","","","","","27,400","","27,400","","1,322,000","","48.2","","","","27,400","","27,400","","1,322,000","","48.2",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","LINCOLN","083","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","2,200","","2,400","","148,000","","67.3","","","","2,200","","2,400","","148,000","","67.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","TURNER","125","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","7,100","","7,300","","465,000","","65.5","","","","7,100","","7,300","","465,000","","65.5","","","","1,000","","1,000","","38,000","","38","","1,000","","1,000","","38,000","","38","","","","","","","","","","","","","","","","","","6,100","","6,300","","427,000","","70","","","","6,100","","6,300","","427,000","","70",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHEAST","90","YANKTON","135","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5,200","","5,200","","336,000","","64.6","","","","5,200","","5,200","","336,000","","64.6",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","BENNETT","007","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","","","","","","","","","","","","","","","","","","","","","11,500","","12,000","","157,000","","13.7","","11,500","","12,000","","157,000","","13.7","","","","","","","","","","","","","","","","","","38,000","","48,100","","1,036,000","","27.3","","","","38,000","","48,100","","1,036,000","","27.3",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","FALL RIVER","047","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","5,700","","10,500","","138,000","","24.2","","","","5,700","","10,500","","138,000","","24.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","SOUTHWEST","70","OGLALA LAKOTA","102","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","20,100","","21,300","","667,000","","33.2","","","","20,100","","21,300","","667,000","","33.2","","","","4,600","","4,900","","80,000","","17.4","","4,600","","4,900","","80,000","","17.4","","","","","","","","","","","","","","","","","","15,500","","16,400","","587,000","","37.9","","","","15,500","","16,400","","587,000","","37.9",""
"SURVEY","2006","YEAR","","COUNTY","SOUTH DAKOTA","46","WEST CENTRAL","40","HAAKON","055","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","86,000","","104,000","","2,004,000","","23.3","","","","86,000","","104,000","","2,004,000","","23.3","","","","27,600","","30,700","","460,000","","16.7","","27,600","","30,700","","460,000","","16.7","","","","","","","","","","","","","","","","","","58,400","","73,300","","1,544,000","","26.4","","","","58,400","","73,300","","1,544,000","","26.4",""
